fieldmap_name:      	VPU29_Gap21.0mm
timestamp:          	2025-03-25_08-38-33
filename:           	2025-03-25_VPU29_Gap21.0mm_Fieldmap_Y=-3_3mm_Z=-1380_1380mm_ID=5227.dat
nr_magnets:         	1
magnet_name:        	VPU29_Gap21.0mm
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
probex_temp[degC]:  	26.95
probey_temp[degC]:  	-57.43
probez_temp[degC]:  	-0.24
transd_temp[degC]:  	-0.54
room_temp[degC]:    	25.13
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	By[T]	Bx[T]	Bz[T]
---------------------------------------------------------------------------------------------					
0.000	-3.0	-1380.0	4.1999484482e-06	7.7367867268e-06	4.2315344163e-06
0.000	-2.0	-1380.0	3.948786953e-06	8.0971734477e-06	2.9344459386e-06
0.000	-1.0	-1380.0	3.4456732423e-06	8.1138980337e-06	1.9199152666e-06
0.000	0.0	-1380.0	4.3465551652e-06	7.6082603912e-06	1.5628535902e-06
0.000	1.0	-1380.0	2.4446933273e-06	7.6633882809e-06	2.3486605908e-06
0.000	2.0	-1380.0	5.0563703293e-06	7.3497320211e-06	3.4284490858e-06
0.000	3.0	-1380.0	4.5418271176e-06	6.7385467808e-06	2.0330811848e-06
0.000	-3.0	-1379.0	3.9360635458e-06	8.1237008898e-06	3.9609714842e-06
0.000	-2.0	-1379.0	4.3677967857e-06	8.4897093202e-06	2.9672533451e-06
0.000	-1.0	-1379.0	3.4153383393e-06	7.7484517743e-06	1.9736780025e-06
0.000	0.0	-1379.0	3.783131067e-06	7.5084047745e-06	1.2891134449e-06
0.000	1.0	-1379.0	2.7115614016e-06	7.818863687e-06	2.2237853914e-06
0.000	2.0	-1379.0	4.1936945701e-06	7.9191409319e-06	2.8628336887e-06
0.000	3.0	-1379.0	4.6406312032e-06	6.9813694998e-06	2.5510740786e-06
0.000	-3.0	-1378.0	4.1700448471e-06	7.8072689109e-06	3.6872313387e-06
0.000	-2.0	-1378.0	4.6608664524e-06	7.9447548462e-06	2.761876838e-06
0.000	-1.0	-1378.0	3.6816313442e-06	7.2914770554e-06	2.0150888747e-06
0.000	0.0	-1378.0	4.3023826584e-06	8.0737028101e-06	2.1853375385e-06
0.000	1.0	-1378.0	3.1789489354e-06	8.1470309846e-06	1.6636676448e-06
0.000	2.0	-1378.0	4.3589191541e-06	7.1456639627e-06	3.356908234e-06
0.000	3.0	-1378.0	4.0557498336e-06	6.995950809e-06	2.5862733201e-06
0.000	-3.0	-1377.0	3.8738482413e-06	7.6399879147e-06	3.4489046288e-06
0.000	-2.0	-1377.0	4.6316098043e-06	7.7862226356e-06	2.6906215784e-06
0.000	-1.0	-1377.0	3.699458491e-06	7.7663007022e-06	2.1878721694e-06
0.000	0.0	-1377.0	4.2328352209e-06	8.2902791723e-06	1.9403708095e-06
0.000	1.0	-1377.0	2.9834613319e-06	7.7130350038e-06	2.202687266e-06
0.000	2.0	-1377.0	4.4937369515e-06	7.4089005146e-06	3.3512677876e-06
0.000	3.0	-1377.0	3.6902214411e-06	7.383427143e-06	2.3628331049e-06
0.000	-3.0	-1376.0	3.6275748346e-06	7.9008001043e-06	3.8510541775e-06
0.000	-2.0	-1376.0	4.1071825897e-06	8.2138239218e-06	2.9527238408e-06
0.000	-1.0	-1376.0	3.9100057204e-06	7.8749051045e-06	1.9675377697e-06
0.000	0.0	-1376.0	4.5353575885e-06	7.6518637763e-06	1.8218500371e-06
0.000	1.0	-1376.0	3.3106397938e-06	7.6170794481e-06	2.3365943194e-06
0.000	2.0	-1376.0	4.5054539875e-06	7.3793162679e-06	2.7886154098e-06
0.000	3.0	-1376.0	4.1701167308e-06	7.2212759568e-06	2.6347525999e-06
0.000	-3.0	-1375.0	3.8642517731e-06	8.2907008005e-06	4.2141132907e-06
0.000	-2.0	-1375.0	4.1517145148e-06	8.0091936925e-06	2.9584356853e-06
0.000	-1.0	-1375.0	3.7984782276e-06	7.4613229566e-06	2.024334923e-06
0.000	0.0	-1375.0	4.2566287112e-06	7.0985118735e-06	2.2806539428e-06
0.000	1.0	-1375.0	3.3493491427e-06	7.5668002829e-06	1.9973821569e-06
0.000	2.0	-1375.0	4.3284404838e-06	7.5640948352e-06	2.9700021703e-06
0.000	3.0	-1375.0	4.2839804424e-06	7.6077684916e-06	1.8751129866e-06
0.000	-3.0	-1374.0	3.9759230332e-06	8.1291117853e-06	3.3652261075e-06
0.000	-2.0	-1374.0	4.3736193618e-06	8.009474778e-06	3.244027908e-06
0.000	-1.0	-1374.0	4.1524333513e-06	7.4643797612e-06	2.3995317055e-06
0.000	0.0	-1374.0	4.3260323813e-06	7.2246138469e-06	1.7953970575e-06
0.000	1.0	-1374.0	3.0255851545e-06	7.8891350569e-06	1.830739095e-06
0.000	2.0	-1374.0	4.3439314118e-06	7.2858553458e-06	3.3691886996e-06
0.000	3.0	-1374.0	4.2511655533e-06	7.8192150438e-06	1.9711433715e-06
0.000	-3.0	-1373.0	4.1429087669e-06	7.7190080702e-06	3.5332257325e-06
0.000	-2.0	-1373.0	4.4815167299e-06	8.3313879237e-06	3.2646976451e-06
0.000	-1.0	-1373.0	3.5078885468e-06	7.5584028542e-06	2.1399640741e-06
0.000	0.0	-1373.0	4.1698291962e-06	7.5323673116e-06	9.4065523433e-07
0.000	1.0	-1373.0	3.4571027436e-06	7.6197146245e-06	1.9258413052e-06
0.000	2.0	-1373.0	4.451397478e-06	7.3883461389e-06	3.5947351575e-06
