fieldmap_name:      	VPU29_Gap10.5mm
timestamp:          	2025-03-24_14-45-25
filename:           	2025-03-24_VPU29_Gap10.5mm_Fieldmap_Y=-3_3mm_Z=-1380_1380mm_ID=5220.dat
nr_magnets:         	1
magnet_name:        	VPU29_Gap10.5mm
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
probex_temp[degC]:  	26.82
probey_temp[degC]:  	-57.38
probez_temp[degC]:  	-0.14
transd_temp[degC]:  	-0.52
room_temp[degC]:    	25.14
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	By[T]	Bx[T]	Bz[T]
0.000	-3.000	-1375.000	-7.6437039236e-06	-7.7424223359e-06	5.2355682731e-06
0.000	-2.000	-1375.000	-5.3010874508e-06	-8.5437267674e-06	3.5875583513e-06
0.000	-1.000	-1375.000	-5.9154411191e-06	-7.9003221042e-06	4.9682539524e-06
0.000	0.000	-1375.000	-7.3320882740e-06	-8.2658386350e-06	4.7147551556e-06
0.000	1.000	-1375.000	-7.8888990748e-06	-8.4863150582e-06	5.8160701652e-06
0.000	2.000	-1375.000	-6.5799336373e-06	-7.7765742217e-06	5.7597014002e-06
0.000	3.000	-1375.000	-7.3318007394e-06	-8.1815481267e-06	5.6291143562e-06
0.000	-3.000	-1374.000	-7.0137874444e-06	-6.9279771580e-06	5.4973849434e-06
0.000	-2.000	-1374.000	-5.2621624510e-06	-9.0807054409e-06	3.7844741889e-06
0.000	-1.000	-1374.000	-6.0805938193e-06	-7.9321901704e-06	4.8914296445e-06
0.000	0.000	-1374.000	-6.9211653534e-06	-7.9618446886e-06	4.6705954582e-06
0.000	1.000	-1374.000	-8.2875298900e-06	-8.1283526997e-06	5.8425945429e-06
0.000	2.000	-1374.000	-6.6554474182e-06	-8.4426414018e-06	5.4532252459e-06
0.000	3.000	-1374.000	-7.2179370280e-06	-8.6264361699e-06	5.0390808237e-06
0.000	-3.000	-1373.000	-7.6856839788e-06	-7.7748525731e-06	5.5154486515e-06
0.000	-2.000	-1373.000	-5.9606199970e-06	-8.9898094239e-06	3.9537232799e-06
0.000	-1.000	-1373.000	-5.4893866884e-06	-8.1961997074e-06	4.3068937624e-06
0.000	0.000	-1373.000	-7.2364111276e-06	-7.6282664954e-06	4.5126986580e-06
0.000	1.000	-1373.000	-7.5204593951e-06	-8.3425046996e-06	5.8366685042e-06
0.000	2.000	-1373.000	-6.6849916009e-06	-7.6863106470e-06	5.6970496062e-06
0.000	3.000	-1373.000	-7.7332709592e-06	-8.1870292936e-06	4.9054593624e-06
0.000	-3.000	-1372.000	-7.6045632728e-06	-7.7420709790e-06	5.2357110692e-06
0.000	-2.000	-1372.000	-6.0051519221e-06	-8.4383899839e-06	4.3314546936e-06
0.000	-1.000	-1372.000	-5.6635607876e-06	-7.9295549941e-06	4.7631630374e-06
0.000	0.000	-1372.000	-7.3801784400e-06	-7.5283406073e-06	5.5339407479e-06
0.000	1.000	-1372.000	-7.9226484514e-06	-8.3657645231e-06	5.8188189903e-06
0.000	2.000	-1372.000	-6.6642531661e-06	-8.3227233090e-06	5.5031681859e-06
0.000	3.000	-1372.000	-7.7214101559e-06	-8.1990456978e-06	4.9559020888e-06
0.000	-3.000	-1371.000	-7.4182408360e-06	-7.2704446795e-06	5.3549458222e-06
0.000	-2.000	-1371.000	-5.8405024074e-06	-8.4710310352e-06	3.7596276655e-06
0.000	-1.000	-1371.000	-5.5948040703e-06	-8.2691062537e-06	3.9503318722e-06
0.000	0.000	-1371.000	-6.8818090516e-06	-7.1501752299e-06	5.4293068973e-06
0.000	1.000	-1371.000	-8.0323788525e-06	-8.5886653085e-06	5.9258446758e-06
0.000	2.000	-1371.000	-6.4003682641e-06	-7.7674038079e-06	5.9653634997e-06
0.000	3.000	-1371.000	-7.7754666654e-06	-8.1844643886e-06	5.3847188115e-06
0.000	-3.000	-1370.000	-8.2643833528e-06	-7.6488208711e-06	5.3728667342e-06
0.000	-2.000	-1370.000	-5.7147060090e-06	-9.2652029227e-06	3.5999102149e-06
0.000	-1.000	-1370.000	-6.0172283763e-06	-8.1049523335e-06	4.4718589701e-06
0.000	0.000	-1370.000	-7.3712289248e-06	-8.1353095653e-06	4.5952348104e-06
0.000	1.000	-1370.000	-7.9367017061e-06	-8.2838281057e-06	6.3612300198e-06
0.000	2.000	-1370.000	-6.3610119623e-06	-8.6592177640e-06	5.0624279879e-06
0.000	3.000	-1370.000	-7.5717483838e-06	-8.0582921438e-06	5.0956637829e-06
0.000	-3.000	-1369.000	-7.3972148665e-06	-7.2882233361e-06	5.1998692452e-06
0.000	-2.000	-1369.000	-5.6397672973e-06	-9.1885368581e-06	3.5582851484e-06
0.000	-1.000	-1369.000	-5.8941276150e-06	-8.0700977340e-06	4.2060083097e-06
0.000	0.000	-1369.000	-7.0561988015e-06	-7.5215242844e-06	4.8937500813e-06
0.000	1.000	-1369.000	-7.9701635481e-06	-8.5533890808e-06	5.6938723928e-06
0.000	2.000	-1369.000	-6.5474781665e-06	-8.0874547624e-06	5.4921728853e-06
0.000	3.000	-1369.000	-6.8436028883e-06	-8.3627077185e-06	5.4326983049e-06
0.000	-3.000	-1368.000	-7.7063505299e-06	-7.1536536627e-06	5.3398451334e-06
0.000	-2.000	-1368.000	-5.4986237383e-06	-8.5559539858e-06	3.5075568299e-06
0.000	-1.000	-1368.000	-5.5977153584e-06	-7.8799082712e-06	4.5190530849e-06
0.000	0.000	-1368.000	-7.6531566244e-06	-8.0946224421e-06	5.2005118277e-06
0.000	1.000	-1368.000	-7.5353752537e-06	-8.3065257582e-06	5.8038610976e-06
0.000	2.000	-1368.000	-6.3644264359e-06	-8.0350323204e-06	5.0303345619e-06
0.000	3.000	-1368.000	-6.9242204087e-06	-8.6879587543e-06	5.2897593974e-06
0.000	-3.000	-1367.000	-7.6493108488e-06	-7.0893553592e-06	5.2955426399e-06
0.000	-2.000	-1367.000	-5.9268706204e-06	-8.0553758820e-06	3.4061001927e-06
0.000	-1.000	-1367.000	-5.9690663266e-06	-7.6193771671e-06	4.4863884744e-06
0.000	0.000	-1367.000	-6.7711441628e-06	-7.3638353302e-06	5.2271076035e-06
0.000	1.000	-1367.000	-7.6791425661e-06	-8.8698913311e-06	6.1402530372e-06
0.000	2.000	-1367.000	-6.5407929865e-06	-8.3338261854e-06	5.5156628457e-06
0.000	3.000	-1367.000	-7.2960026786e-06	-8.3306288381e-06	4.9202744590e-06
0.000	-3.000	-1366.000	-7.6018676357e-06	-7.2827421693e-06	4.9501188463e-06
0.000	-2.000	-1366.000	-6.5324904242e-06	-8.4069435458e-06	3.4774268504e-06
0.000	-1.000	-1366.000	-6.1938824615e-06	-7.7861662637e-06	4.4350175734e-06
0.000	0.000	-1366.000	-7.1971985932e-06	-8.0235078157e-06	4.6792703219e-06
0.000	1.000	-1366.000	-8.2877455410e-06	-8.7551030482e-06	5.7117219067e-06
0.000	2.000	-1366.000	-7.2724967230e-06	-8.2166135403e-06	5.5836694937e-06
0.000	3.000	-1366.000	-7.4278373041e-06	-8.1518233372e-06	5.2956140379e-06
0.000	-3.000	-1365.000	-7.5926305859e-06	-6.8981820972e-06	5.4410875765e-06
0.000	-2.000	-1365.000	-6.4967642471e-06	-8.6789991546e-06	3.6622050185e-06
0.000	-1.000	-1365.000	-6.0232666034e-06	-7.6744347854e-06	5.2451713116e-06
0.000	0.000	-1365.000	-7.3473635510e-06	-7.7772066640e-06	5.0275143387e-06
0.000	1.000	-1365.000	-8.1316142398e-06	-8.6412282932e-06	6.1463932700e-06
0.000	2.000	-1365.000	-6.5800774046e-06	-7.4166794004e-06	5.9953506831e-06
0.000	3.000	-1365.000	-7.5502192287e-06	-8.6503987070e-06	5.2326052537e-06
0.000	-3.000	-1364.000	-7.3703663209e-06	-7.2268412945e-06	5.7686618561e-06
0.000	-2.000	-1364.000	-5.3333991543e-06	-8.4974882060e-06	3.6119050882e-06
0.000	-1.000	-1364.000	-5.6782609953e-06	-7.9621960454e-06	4.7389590965e-06
0.000	0.000	-1364.000	-6.5319872386e-06	-8.1784210508e-06	5.9265586564e-06
0.000	1.000	-1364.000	-7.8172310696e-06	-8.1696019938e-06	5.9043895601e-06
0.000	2.000	-1364.000	-6.6850634845e-06	-7.6892971802e-06	5.4854614681e-06
0.000	3.000	-1364.000	-8.0485167333e-06	-7.8941382236e-06	6.1406100275e-06
0.000	-3.000	-1363.000	-7.2782474155e-06	-7.4961914555e-06	5.0838117056e-06
0.000	-2.000	-1363.000	-5.5232079487e-06	-8.4540956351e-06	3.3941053194e-06
0.000	-1.000	-1363.000	-5.8914319779e-06	-7.4900075750e-06	4.4207022632e-06
0.000	0.000	-1363.000	-6.4781463801e-06	-8.2168946258e-06	5.1790567120e-06
0.000	1.000	-1363.000	-7.9127644486e-06	-8.4299925552e-06	6.2003702002e-06
0.000	2.000	-1363.000	-6.2858575997e-06	-7.9445579316e-06	5.5418302331e-06
0.000	3.000	-1363.000	-7.4574533704e-06	-8.0058697018e-06	5.8872540267e-06
0.000	-3.000	-1362.000	-7.0077492173e-06	-7.6631913663e-06	5.4863182448e-06
0.000	-2.000	-1362.000	-5.5707230455e-06	-8.4183977791e-06	3.6528875722e-06
0.000	-1.000	-1362.000	-5.8490206207e-06	-7.3941222907e-06	4.5696386074e-06
0.000	0.000	-1362.000	-7.2935945761e-06	-7.8095666299e-06	5.5067737877e-06
0.000	1.000	-1362.000	-8.5036121604e-06	-8.5154074054e-06	5.7356402554e-06
0.000	2.000	-1362.000	-6.8532712401e-06	-7.1325371160e-06	5.0687824149e-06
0.000	3.000	-1362.000	-7.9764174262e-06	-7.9290630945e-06	4.8811840235e-06
0.000	-3.000	-1361.000	-8.3241905547e-06	-7.3847410628e-06	5.3274932698e-06
0.000	-2.000	-1361.000	-5.6394078791e-06	-8.3865999842e-06	3.6267915829e-06
0.000	-1.000	-1361.000	-6.0951502597e-06	-7.3583541634e-06	4.6972626320e-06
0.000	0.000	-1361.000	-7.3496997698e-06	-7.6247880626e-06	5.6552103456e-06
0.000	1.000	-1361.000	-7.8469190196e-06	-8.1604315801e-06	5.8430229312e-06
0.000	2.000	-1361.000	-6.9640080125e-06	-7.8509564668e-06	5.8258159998e-06
0.000	3.000	-1361.000	-7.4482882043e-06	-8.7587922952e-06	5.0662477839e-06
0.000	-3.000	-1360.000	-8.1225928410e-06	-7.5959065295e-06	5.6647419860e-06
0.000	-2.000	-1360.000	-5.7535591252e-06	-8.2370273733e-06	3.3525516510e-06
0.000	-1.000	-1360.000	-6.3947613389e-06	-8.2488329635e-06	4.8192462102e-06
0.000	0.000	-1360.000	-7.4364992846e-06	-7.7272085843e-06	5.2830479801e-06
0.000	1.000	-1360.000	-7.9158195040e-06	-8.6997643444e-06	5.7206109646e-06
0.000	2.000	-1360.000	-6.8491379298e-06	-7.6049364006e-06	5.4108861989e-06
0.000	3.000	-1360.000	-7.8410964434e-06	-8.1750128893e-06	5.6292571523e-06
0.000	-3.000	-1359.000	-7.7510981059e-06	-7.5432732734e-06	5.1431434899e-06
0.000	-2.000	-1359.000	-5.5559509541e-06	-8.3975623180e-06	3.9922425309e-06
0.000	-1.000	-1359.000	-6.1606362705e-06	-7.8794163716e-06	4.6739868658e-06
0.000	0.000	-1359.000	-7.5206031624e-06	-7.7363087267e-06	5.4408019842e-06
0.000	1.000	-1359.000	-8.2064091841e-06	-8.5917923845e-06	6.0898103108e-06
0.000	2.000	-1359.000	-7.0443379983e-06	-7.1567104673e-06	5.6022329882e-06
0.000	3.000	-1359.000	-8.1319736581e-06	-8.2983391436e-06	5.3038605134e-06
0.000	-3.000	-1358.000	-7.4487195062e-06	-7.4345985998e-06	5.7182905278e-06
0.000	-2.000	-1358.000	-5.5198653587e-06	-8.6883101111e-06	3.9807474440e-06
0.000	-1.000	-1358.000	-6.3438317684e-06	-8.0560083243e-06	4.2391727066e-06
0.000	0.000	-1358.000	-7.2811587036e-06	-7.8977571992e-06	5.6883747425e-06
0.000	1.000	-1358.000	-8.2064091841e-06	-8.3801350182e-06	6.7951874026e-06
0.000	2.000	-1358.000	-6.8018384841e-06	-7.3437728541e-06	5.3694039285e-06
0.000	3.000	-1358.000	-7.5980218601e-06	-8.2986202291e-06	5.5927727459e-06
0.000	-3.000	-1357.000	-7.6071151426e-06	-7.6719401518e-06	5.0332261831e-06
0.000	-2.000	-1357.000	-5.8973264377e-06	-8.2572303922e-06	3.6920494058e-06
0.000	-1.000	-1357.000	-5.9420740137e-06	-7.6219420721e-06	4.8640484901e-06
0.000	0.000	-1357.000	-6.8014790658e-06	-7.7157543510e-06	5.5723886009e-06
0.000	1.000	-1357.000	-8.0715195033e-06	-8.8723859647e-06	6.0504342831e-06
0.000	2.000	-1357.000	-6.9873702007e-06	-7.2909287839e-06	5.8548750084e-06
0.000	3.000	-1357.000	-7.8950091856e-06	-8.2928579767e-06	4.9739657969e-06
0.000	-3.000	-1356.000	-7.9701635481e-06	-7.2647526986e-06	4.9352323517e-06
0.000	-2.000	-1356.000	-5.7838221445e-06	-8.5155479481e-06	3.9152754269e-06
0.000	-1.000	-1356.000	-5.8617440278e-06	-7.6070094060e-06	4.9207028473e-06
0.000	0.000	-1356.000	-7.4762868883e-06	-7.6860295615e-06	5.2685184758e-06
0.000	1.000	-1356.000	-8.2845467183e-06	-8.8754427693e-06	5.4139920143e-06
0.000	2.000	-1356.000	-7.3325195760e-06	-7.2033003855e-06	5.6851261309e-06
0.000	3.000	-1356.000	-8.0415440187e-06	-8.3513237565e-06	5.2894024071e-06
0.000	-3.000	-1355.000	-7.5564731068e-06	-7.6427072619e-06	4.9595790887e-06
0.000	-2.000	-1355.000	-5.5582152893e-06	-8.1018252575e-06	3.3611551167e-06
0.000	-1.000	-1355.000	-5.5344936827e-06	-7.9797638879e-06	4.2478475703e-06
0.000	0.000	-1355.000	-7.4007012239e-06	-7.9854558689e-06	5.0958065790e-06
0.000	1.000	-1355.000	-8.1468176331e-06	-8.6088683274e-06	5.7928657970e-06
0.000	2.000	-1355.000	-7.0441223473e-06	-7.1800405621e-06	5.6225457351e-06
0.000	3.000	-1355.000	-8.4284577979e-06	-8.1461313563e-06	6.0693547679e-06
0.000	-3.000	-1354.000	-7.4638510158e-06	-8.0583624152e-06	4.7716237070e-06
0.000	-2.000	-1354.000	-6.2987247741e-06	-9.0454994845e-06	3.6861233671e-06
0.000	-1.000	-1354.000	-5.9150817008e-06	-7.6101364819e-06	4.2925070542e-06
0.000	0.000	-1354.000	-7.5473798243e-06	-7.5078565030e-06	5.8041466898e-06
0.000	1.000	-1354.000	-8.3498889617e-06	-8.2105702025e-06	5.5835266976e-06
0.000	2.000	-1354.000	-6.8973718632e-06	-7.5288325069e-06	4.9170972455e-06
0.000	3.000	-1354.000	-8.1885820373e-06	-7.8881651572e-06	5.3515544146e-06
0.000	-3.000	-1353.000	-7.4065238000e-06	-7.7916474305e-06	5.1588867612e-06
0.000	-2.000	-1353.000	-5.6330102336e-06	-8.7844062095e-06	2.8438048052e-06
0.000	-1.000	-1353.000	-5.9241749833e-06	-7.9297658082e-06	4.3019672966e-06
0.000	0.000	-1353.000	-8.0240044066e-06	-7.7422817931e-06	6.0957363495e-06
0.000	1.000	-1353.000	-9.1295390962e-06	-8.1930726314e-06	5.7382462844e-06
0.000	2.000	-1353.000	-7.4791981764e-06	-7.3200914024e-06	5.0963777634e-06
0.000	3.000	-1353.000	-8.0866510129e-06	-8.4156923314e-06	5.4263438780e-06
0.000	-3.000	-1352.000	-7.6768063473e-06	-8.0852412142e-06	4.2685173075e-06
0.000	-2.000	-1352.000	-6.0386856477e-06	-8.2836875630e-06	2.7277472657e-06
0.000	-1.000	-1352.000	-5.8402148728e-06	-7.7448466981e-06	4.3881804488e-06
0.000	0.000	-1352.000	-7.6375219292e-06	-7.4758478939e-06	5.8038610976e-06
0.000	1.000	-1352.000	-8.3560709562e-06	-8.4740175685e-06	5.7714820793e-06
0.000	2.000	-1352.000	-7.5716046164e-06	-7.6484695142e-06	5.0687110168e-06
0.000	3.000	-1352.000	-7.9097093933e-06	-8.7437190863e-06	5.0776000748e-06
0.000	-3.000	-1351.000	-6.7443675009e-06	-8.0258619066e-06	4.5642837532e-06
0.000	-2.000	-1351.000	-5.2471028250e-06	-8.6356768550e-06	3.6683452513e-06
0.000	-1.000	-1351.000	-6.4695562832e-06	-7.7213760606e-06	4.0391510535e-06
0.000	0.000	-1351.000	-7.0230244942e-06	-7.3587055202e-06	5.2740875241e-06
0.000	1.000	-1351.000	-8.3862620918e-06	-8.7146970105e-06	5.8485205815e-06
0.000	2.000	-1351.000	-6.7741992182e-06	-8.2052998498e-06	5.6738452381e-06
0.000	3.000	-1351.000	-7.8147510835e-06	-8.4447144072e-06	5.5429012039e-06
0.000	-3.000	-1350.000	-7.6017238684e-06	-8.3396587091e-06	4.3996041377e-06
0.000	-2.000	-1350.000	-5.6757091255e-06	-8.2894498153e-06	3.8879656706e-06
0.000	-1.000	-1350.000	-6.4690530976e-06	-7.8363048861e-06	4.7724804837e-06
0.000	0.000	-1350.000	-7.8236287150e-06	-7.6103472960e-06	5.4656485076e-06
0.000	1.000	-1350.000	-8.6168289188e-06	-8.2015403315e-06	6.2210399373e-06
0.000	2.000	-1350.000	-7.0714021948e-06	-8.1815481267e-06	5.0209457176e-06
0.000	3.000	-1350.000	-7.0439066963e-06	-8.2457058875e-06	4.9231660803e-06
0.000	-3.000	-1349.000	-7.8710000444e-06	-7.7275599411e-06	4.8876812466e-06
0.000	-2.000	-1349.000	-5.8465406346e-06	-7.9998263640e-06	3.9356595718e-06
0.000	-1.000	-1349.000	-6.2387738048e-06	-7.6981162371e-06	4.5098070367e-06
0.000	0.000	-1349.000	-7.4006293402e-06	-7.8710892143e-06	5.3015400765e-06
0.000	1.000	-1349.000	-8.8178515632e-06	-8.5268616387e-06	5.7893315933e-06
0.000	2.000	-1349.000	-7.5214657663e-06	-7.7505386791e-06	5.6138708713e-06
0.000	3.000	-1349.000	-7.7992601556e-06	-8.2282785877e-06	5.1737018578e-06
0.000	-3.000	-1348.000	-7.5385021928e-06	-7.5481219979e-06	4.6017320334e-06
0.000	-2.000	-1348.000	-5.2829008858e-06	-7.9208062085e-06	3.5579281581e-06
0.000	-1.000	-1348.000	-6.2211623091e-06	-8.2429301684e-06	4.3638337118e-06
0.000	0.000	-1348.000	-7.0589663223e-06	-7.7331113794e-06	4.7975769003e-06
0.000	1.000	-1348.000	-8.5780476864e-06	-8.3361100049e-06	5.8011122725e-06
0.000	2.000	-1348.000	-6.6755389001e-06	-7.7800526545e-06	5.3105719306e-06
0.000	3.000	-1348.000	-7.7635339784e-06	-8.1080091381e-06	4.9975271553e-06
0.000	-3.000	-1347.000	-7.8204298923e-06	-8.6973399822e-06	4.6856247489e-06
0.000	-2.000	-1347.000	-5.7058283774e-06	-8.2311245782e-06	3.4570427055e-06
0.000	-1.000	-1347.000	-6.0260341242e-06	-8.4717337489e-06	4.1768065049e-06
0.000	0.000	-1347.000	-7.5957575249e-06	-8.0260727207e-06	5.7245021587e-06
0.000	1.000	-1347.000	-8.6018411765e-06	-8.4125652554e-06	6.1257235329e-06
0.000	2.000	-1347.000	-6.3159768516e-06	-7.8095666299e-06	5.4087799562e-06
0.000	3.000	-1347.000	-7.5984531620e-06	-8.2397328210e-06	5.3700465110e-06
0.000	-3.000	-1346.000	-7.5566168741e-06	-7.9792017169e-06	4.9564018752e-06
0.000	-2.000	-1346.000	-5.9088278227e-06	-8.5213102004e-06	3.5399358481e-06
0.000	-1.000	-1346.000	-5.8190451360e-06	-7.6948486184e-06	4.1772348932e-06
0.000	0.000	-1346.000	-8.0545549604e-06	-7.7156840796e-06	4.9261290996e-06
0.000	1.000	-1346.000	-8.2837559981e-06	-8.5917221131e-06	5.3837192387e-06
0.000	2.000	-1346.000	-6.9907127907e-06	-7.7279112980e-06	5.1818769352e-06
0.000	3.000	-1346.000	-7.7725553773e-06	-8.2252217832e-06	4.9202744590e-06
0.000	-3.000	-1345.000	-7.4394824564e-06	-7.9065059847e-06	5.4233808586e-06
0.000	-2.000	-1345.000	-6.7601459634e-06	-8.4066624604e-06	3.6680596590e-06
0.000	-1.000	-1345.000	-5.7413389036e-06	-8.0465568250e-06	3.7391721225e-06
0.000	0.000	-1345.000	-7.2562150749e-06	-7.4257092715e-06	5.0782426573e-06
0.000	1.000	-1345.000	-8.3476246266e-06	-8.0965549048e-06	5.2297850305e-06
0.000	2.000	-1345.000	-7.3619918750e-06	-6.9190175584e-06	5.4118143736e-06
0.000	3.000	-1345.000	-7.6819100868e-06	-8.7879549137e-06	5.4592226826e-06
0.000	-3.000	-1344.000	-7.7659420809e-06	-7.3993223721e-06	5.2506689618e-06
0.000	-2.000	-1344.000	-6.2563853006e-06	-8.4037461985e-06	3.7601988499e-06
0.000	-1.000	-1344.000	-5.8434136955e-06	-8.1814778554e-06	4.3706879252e-06
0.000	0.000	-1344.000	-7.4786231072e-06	-7.7016649413e-06	5.2357824672e-06
0.000	1.000	-1344.000	-8.4195801664e-06	-8.2284191305e-06	5.2181471475e-06
0.000	2.000	-1344.000	-7.2483438146e-06	-7.2242763895e-06	4.9171686436e-06
0.000	3.000	-1344.000	-8.6231546806e-06	-8.3536778474e-06	5.3667978995e-06
0.000	-3.000	-1343.000	-7.9042462354e-06	-7.5870172012e-06	5.2654126604e-06
0.000	-2.000	-1343.000	-6.1906836388e-06	-8.4651985115e-06	4.3407721398e-06
0.000	-1.000	-1343.000	-5.9420740137e-06	-7.8973355709e-06	4.2920072678e-06
0.000	0.000	-1343.000	-7.5264976222e-06	-7.5986119773e-06	5.4681831386e-06
0.000	1.000	-1343.000	-8.0914672179e-06	-7.8590728100e-06	5.6193685216e-06
0.000	2.000	-1343.000	-6.9153427772e-06	-7.4725802752e-06	5.0930577538e-06
0.000	3.000	-1343.000	-8.1941170789e-06	-8.2633440013e-06	5.2272503996e-06
0.000	-3.000	-1342.000	-7.7810017069e-06	-7.4579286946e-06	5.8876824151e-06
0.000	-2.000	-1342.000	-6.2475795527e-06	-8.3513237565e-06	3.7986467029e-06
0.000	-1.000	-1342.000	-6.0835051074e-06	-7.9149736848e-06	4.7954706576e-06
0.000	0.000	-1342.000	-8.1771525360e-06	-8.0733653527e-06	5.4824270507e-06
0.000	1.000	-1342.000	-9.2767208821e-06	-7.7277004839e-06	5.8726531243e-06
0.000	2.000	-1342.000	-6.9425507411e-06	-8.2371679160e-06	5.0838117056e-06
0.000	3.000	-1342.000	-8.2487486575e-06	-8.4041678267e-06	4.8872528582e-06
0.000	-3.000	-1341.000	-7.6703368182e-06	-7.6049364006e-06	5.7088302854e-06
0.000	-2.000	-1341.000	-6.4937810753e-06	-7.7392249885e-06	3.9420139987e-06
0.000	-1.000	-1341.000	-5.3933501237e-06	-7.8565079050e-06	4.4442636216e-06
0.000	0.000	-1341.000	-8.0985836998e-06	-7.1209423400e-06	5.9947081006e-06
0.000	1.000	-1341.000	-8.6018411765e-06	-7.6860295615e-06	5.8071811072e-06
0.000	2.000	-1341.000	-6.9334574586e-06	-7.9296252654e-06	5.5421872234e-06
0.000	3.000	-1341.000	-7.5891442285e-06	-7.8853191667e-06	5.3577660454e-06
0.000	-3.000	-1340.000	-8.1083958189e-06	-7.3257833834e-06	5.6135138810e-06
0.000	-2.000	-1340.000	-6.2744280983e-06	-8.0789167909e-06	3.4923847430e-06
0.000	-1.000	-1340.000	-5.6244920204e-06	-8.0784248913e-06	4.7484193389e-06
0.000	0.000	-1340.000	-7.7839129950e-06	-7.2648932413e-06	5.5807064744e-06
0.000	1.000	-1340.000	-8.3408675629e-06	-8.3957001267e-06	5.5243377094e-06
0.000	2.000	-1340.000	-7.2545258090e-06	-7.0274814179e-06	5.7626644195e-06
