fieldmap_name:      	VPU29_Gap12.0mm
timestamp:          	2025-03-24_16-31-25
filename:           	2025-03-24_VPU29_Gap12.0mm_Fieldmap_Y=-3_3mm_Z=-1380_1380mm_ID=5223.dat
nr_magnets:         	1
magnet_name:        	VPU29_Gap12.0mm
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
probex_temp[degC]:  	26.58
probey_temp[degC]:  	-57.28
probez_temp[degC]:  	-0.00
transd_temp[degC]:  	-0.34
room_temp[degC]:    	25.11
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	By[T]	Bx[T]	Bz[T]
---------------------------------------------------------------------------------------------					
0.000	-3.0	-1380.0	8.3748325904e-06	7.876359567e-06	6.7891899659e-06
0.000	-2.0	-1380.0	9.2044778077e-06	8.5617162382e-06	7.1482864873e-06
0.000	-1.0	-1380.0	9.8902838287e-06	8.9361220972e-06	7.5898834622e-06
0.000	0.0	-1380.0	9.6958025972e-06	9.0924407597e-06	7.5265176877e-06
0.000	1.0	-1380.0	9.6114111849e-06	7.782898645e-06	6.6819500862e-06
0.000	2.0	-1380.0	9.9557698394e-06	9.2206157384e-06	8.3652306489e-06
0.000	3.0	-1380.0	1.0249773993e-05	9.3760911444e-06	7.3099316856e-06
0.000	-3.0	-1379.0	9.1204458137e-06	7.8708081288e-06	6.5717471871e-06
0.000	-2.0	-1379.0	9.3445431116e-06	9.2565244085e-06	7.0028843468e-06
0.000	-1.0	-1379.0	9.4732507979e-06	8.910156826e-06	7.7976518045e-06
0.000	0.0	-1379.0	9.5305780136e-06	9.1534714445e-06	7.4882840289e-06
0.000	1.0	-1379.0	9.5059938032e-06	8.0964846334e-06	7.3839357704e-06
0.000	2.0	-1379.0	9.329627253e-06	8.9454330537e-06	8.1511792777e-06
0.000	3.0	-1379.0	1.0027653496e-05	9.6099542636e-06	8.0474022036e-06
0.000	-3.0	-1378.0	8.8771555795e-06	7.9537986167e-06	6.6308647773e-06
0.000	-2.0	-1378.0	1.0082069423e-05	8.4800609063e-06	7.1547837104e-06
0.000	-1.0	-1378.0	9.4763777369e-06	9.0309884466e-06	7.4757179711e-06
0.000	0.0	-1378.0	9.632509038e-06	9.2524135333e-06	7.0567898789e-06
0.000	1.0	-1378.0	9.6832229573e-06	8.6033871605e-06	7.6486440621e-06
0.000	2.0	-1378.0	9.5631772517e-06	9.0923002169e-06	8.0054915449e-06
0.000	3.0	-1378.0	9.8027654774e-06	9.6511332864e-06	7.8978946748e-06
0.000	-3.0	-1377.0	8.9734796787e-06	7.3637650589e-06	7.3102886759e-06
0.000	-2.0	-1377.0	9.5782368776e-06	8.629211889e-06	7.5206630472e-06
0.000	-1.0	-1377.0	9.0238341799e-06	8.6968480826e-06	7.0654647427e-06
0.000	0.0	-1377.0	8.5921009411e-06	9.493022704e-06	6.7018344447e-06
0.000	1.0	-1377.0	9.665323927e-06	8.0607867775e-06	7.2197559412e-06
0.000	2.0	-1377.0	9.9619518338e-06	8.6262956271e-06	8.1300811522e-06
0.000	3.0	-1377.0	9.8569657541e-06	9.5105905465e-06	8.0834582218e-06
0.000	-3.0	-1376.0	9.1858599408e-06	8.4246519311e-06	6.3595878645e-06
0.000	-2.0	-1376.0	9.0447882656e-06	9.4730304992e-06	6.9164570003e-06
0.000	-1.0	-1376.0	9.6955869462e-06	8.6320578795e-06	6.7230039682e-06
0.000	0.0	-1376.0	9.1715191514e-06	9.3553259546e-06	7.7409974473e-06
0.000	1.0	-1376.0	9.6952994116e-06	8.3629185326e-06	7.4494791856e-06
0.000	2.0	-1376.0	9.5448469194e-06	8.6202522893e-06	8.4193503752e-06
0.000	3.0	-1376.0	1.017127704e-05	9.2502702565e-06	7.8895054033e-06
0.000	-3.0	-1375.0	9.3657128483e-06	8.043218935e-06	6.7295011913e-06
0.000	-2.0	-1375.0	9.0482746229e-06	8.9247381353e-06	7.488498223e-06
0.000	-1.0	-1375.0	9.3684803691e-06	8.7406622817e-06	7.2145438831e-06
0.000	0.0	-1375.0	9.4764496206e-06	9.587045797e-06	7.5977015493e-06
0.000	1.0	-1375.0	8.981997892e-06	8.6818451451e-06	7.3030774722e-06
0.000	2.0	-1375.0	9.9262256568e-06	8.8720346078e-06	8.1633169472e-06
0.000	3.0	-1375.0	1.0251822677e-05	8.3653428948e-06	8.044010796e-06
0.000	-3.0	-1374.0	9.4347571e-06	7.9360902315e-06	6.3895036498e-06
0.000	-2.0	-1374.0	9.3445431116e-06	8.4766527448e-06	7.6159080536e-06
0.000	-1.0	-1374.0	9.2726594555e-06	8.992585143e-06	7.0682135678e-06
0.000	0.0	-1374.0	9.5420075149e-06	9.2526243474e-06	7.4161719926e-06
0.000	1.0	-1374.0	8.9823573103e-06	9.00474209e-06	7.9373421007e-06
0.000	2.0	-1374.0	9.3955445656e-06	9.1364657729e-06	8.2970098066e-06
0.000	3.0	-1374.0	1.0177315267e-05	9.1568796059e-06	8.3184649224e-06
0.000	-3.0	-1373.0	9.069156825e-06	7.387727596e-06	7.0600384904e-06
0.000	-2.0	-1373.0	9.3628734439e-06	9.356169211e-06	6.8387759156e-06
0.000	-1.0	-1373.0	9.6209357693e-06	8.707950959e-06	7.077459616e-06
0.000	0.0	-1373.0	8.9403772551e-06	9.5374693455e-06	7.4374129141e-06
0.000	1.0	-1373.0	8.9670101497e-06	7.9292739086e-06	7.702192604e-06
0.000	2.0	-1373.0	9.4917967812e-06	8.8107228376e-06	8.6067345726e-06
0.000	3.0	-1373.0	1.0357527593e-05	8.7286458775e-06	7.421812439e-06
0.000	-3.0	-1372.0	8.5300294041e-06	7.6595021193e-06	6.4460152109e-06
0.000	-2.0	-1372.0	8.8476113969e-06	9.0683376798e-06	7.3752609066e-06
0.000	-1.0	-1372.0	8.9667226151e-06	8.7551030482e-06	7.4254180408e-06
0.000	0.0	-1372.0	8.8925027401e-06	9.0179179718e-06	6.9164570003e-06
0.000	1.0	-1372.0	9.365784732e-06	7.993923569e-06	7.6068761995e-06
0.000	2.0	-1372.0	9.3413442889e-06	8.9893877956e-06	8.2433898667e-06
0.000	3.0	-1372.0	1.0399076346e-05	9.0685484939e-06	8.1070909783e-06
0.000	-3.0	-1371.0	8.4876899306e-06	8.1291959561e-06	7.0062043564e-06
0.000	-2.0	-1371.0	9.1678171431e-06	8.7405920104e-06	7.3179639669e-06
0.000	-1.0	-1371.0	9.4557111858e-06	9.542880241e-06	7.4044627114e-06
0.000	0.0	-1371.0	9.0928784316e-06	9.9359782844e-06	7.3037914528e-06
0.000	1.0	-1371.0	9.2696044001e-06	8.3892351606e-06	7.6693851973e-06
0.000	2.0	-1371.0	9.7070164475e-06	9.3470690686e-06	7.7227909431e-06
0.000	3.0	-1371.0	1.0479981401e-05	9.742521203e-06	7.8387770847e-06
0.000	-3.0	-1370.0	9.0663893043e-06	7.3907844006e-06	7.0241966664e-06
0.000	-2.0	-1370.0	9.2485065471e-06	8.7784331431e-06	7.4338787104e-06
0.000	-1.0	-1370.0	8.9251019782e-06	9.6809283472e-06	7.1306511676e-06
0.000	0.0	-1370.0	9.6773284975e-06	9.3492826168e-06	7.3303872286e-06
0.000	1.0	-1370.0	9.8031248957e-06	8.257581749e-06	7.7321083893e-06
0.000	2.0	-1370.0	9.5301467117e-06	8.3389559954e-06	7.7438176705e-06
0.000	3.0	-1370.0	1.0158984935e-05	9.0179179718e-06	7.8893626072e-06
0.000	-3.0	-1369.0	9.081089512e-06	7.4493204518e-06	6.3542330103e-06
0.000	-2.0	-1369.0	9.2130679046e-06	8.9868228906e-06	7.7502434955e-06
0.000	-1.0	-1369.0	9.0897514925e-06	8.5328347051e-06	7.5656081233e-06
0.000	0.0	-1369.0	9.9977498946e-06	9.6251680152e-06	7.2143296889e-06
0.000	1.0	-1369.0	9.3500781531e-06	8.5353996101e-06	7.2493147362e-06
0.000	2.0	-1369.0	9.9081828591e-06	8.345912861e-06	8.0647519312e-06
0.000	3.0	-1369.0	1.0081566238e-05	9.6574577096e-06	7.6600677511e-06
0.000	-3.0	-1368.0	8.8619521863e-06	7.5957659868e-06	6.4616870842e-06
0.000	-2.0	-1368.0	9.1921138188e-06	8.8664831696e-06	7.2497431246e-06
0.000	-1.0	-1368.0	9.3625859093e-06	8.5558837144e-06	7.3599460236e-06
0.000	0.0	-1368.0	9.4733226815e-06	8.9573791866e-06	6.6688128439e-06
0.000	1.0	-1368.0	9.6114830686e-06	8.9600846344e-06	8.0059199332e-06
0.000	2.0	-1368.0	9.766895533e-06	8.4153409746e-06	8.1034139784e-06
0.000	3.0	-1368.0	1.0279174408e-05	9.6163489582e-06	7.5773174044e-06
0.000	-3.0	-1367.0	8.937681618e-06	7.2761366605e-06	6.5955227397e-06
0.000	-2.0	-1367.0	9.4221774602e-06	9.0156341523e-06	7.1813794862e-06
0.000	-1.0	-1367.0	9.3775736516e-06	9.0686187652e-06	7.6183712865e-06
0.000	0.0	-1367.0	9.8005011423e-06	8.9839769002e-06	7.7860853195e-06
0.000	1.0	-1367.0	9.461318111e-06	8.5648433141e-06	7.8623384431e-06
0.000	2.0	-1367.0	1.0288195807e-05	8.6499770788e-06	8.3272825823e-06
0.000	3.0	-1367.0	1.0261203494e-05	9.0006312148e-06	8.2527787111e-06
0.000	-3.0	-1366.0	8.8863207457e-06	7.9126195939e-06	6.5330137419e-06
0.000	-2.0	-1366.0	9.7193085527e-06	8.4361061644e-06	7.4138515557e-06
0.000	-1.0	-1366.0	9.8307641615e-06	8.8138499135e-06	8.1813806553e-06
0.000	0.0	-1366.0	9.2545447742e-06	8.995150048e-06	7.4432675547e-06
0.000	1.0	-1366.0	9.1888431125e-06	8.0994008953e-06	7.830316415e-06
0.000	2.0	-1366.0	1.0165095046e-05	8.5679703901e-06	8.0914905031e-06
0.000	3.0	-1366.0	9.8899244104e-06	9.3382500117e-06	8.1034139784e-06
0.000	-3.0	-1365.0	9.1949532232e-06	7.8358832579e-06	6.2229319858e-06
0.000	-2.0	-1365.0	9.3628015603e-06	8.066970658e-06	7.2228617566e-06
0.000	-1.0	-1365.0	8.8470363276e-06	8.7375352058e-06	7.5922038991e-06
0.000	0.0	-1365.0	9.0924471296e-06	9.2239536285e-06	7.0414749959e-06
0.000	1.0	-1365.0	9.4648044683e-06	8.1959888933e-06	7.6335433733e-06
0.000	2.0	-1365.0	9.9976780109e-06	8.4388116121e-06	8.180952267e-06
0.000	3.0	-1365.0	9.7215728879e-06	9.490457799e-06	8.020949224e-06
0.000	-3.0	-1364.0	8.8712611197e-06	7.7776282922e-06	6.7716974422e-06
0.000	-2.0	-1364.0	9.7224354917e-06	8.8491261412e-06	7.3390620923e-06
0.000	-1.0	-1364.0	9.1104899273e-06	8.5824111566e-06	7.1219049057e-06
0.000	0.0	-1364.0	9.8931951168e-06	9.5342017268e-06	7.0324431419e-06
0.000	1.0	-1364.0	9.4855429031e-06	8.4742986539e-06	7.5442958036e-06
0.000	2.0	-1364.0	1.0117508066e-05	8.1138416618e-06	8.1216204826e-06
