fieldmap_name:      	VPU29_Gap15.0mm
timestamp:          	2025-03-25_07-13-29
filename:           	2025-03-25_VPU29_Gap15.0mm_Fieldmap_Y=-3_3mm_Z=-1380_1380mm_ID=5225.dat
nr_magnets:         	1
magnet_name:        	VPU29_Gap15.0mm
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
probex_temp[degC]:  	26.56
probey_temp[degC]:  	-57.60
probez_temp[degC]:  	-0.44
transd_temp[degC]:  	-0.69
room_temp[degC]:    	25.08
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	By[T]	Bx[T]	Bz[T]
---------------------------------------------------------------------------------------------					
0.000	-3.0	-1380.0	9.4731070306e-06	9.2322105145e-06	7.6539275183e-06
0.000	-2.0	-1380.0	9.6950837606e-06	8.4567308115e-06	8.270556827e-06
0.000	-1.0	-1380.0	9.4250887483e-06	9.0595186228e-06	8.1097684054e-06
0.000	0.0	-1380.0	9.2545447742e-06	8.8319096556e-06	8.4928546737e-06
0.000	1.0	-1380.0	9.0061508005e-06	9.7331399751e-06	7.8922542284e-06
0.000	2.0	-1380.0	9.3838275297e-06	8.9284273822e-06	7.3960020418e-06
0.000	3.0	-1380.0	8.3771688093e-06	8.8275879663e-06	8.4247766275e-06
0.000	-3.0	-1379.0	9.1199426281e-06	9.1910314917e-06	7.9252044312e-06
0.000	-2.0	-1379.0	9.563105368e-06	8.816695904e-06	8.454835209e-06
0.000	-1.0	-1379.0	8.9190637511e-06	9.4026888579e-06	7.8563410064e-06
0.000	0.0	-1379.0	9.4349008673e-06	9.2329834995e-06	8.5029574986e-06
0.000	1.0	-1379.0	9.7610729569e-06	1.0178379375e-05	8.0891700663e-06
0.000	2.0	-1379.0	9.5398150634e-06	8.7378162912e-06	7.0323717438e-06
0.000	3.0	-1379.0	9.267340065e-06	8.391870337e-06	7.7464950976e-06
0.000	-3.0	-1378.0	9.2491535e-06	9.7691189165e-06	7.5948099281e-06
0.000	-2.0	-1378.0	9.8569657541e-06	9.0449373136e-06	8.4756477422e-06
0.000	-1.0	-1378.0	9.1318034313e-06	8.722672811e-06	8.2051562079e-06
0.000	0.0	-1378.0	9.2279837632e-06	9.0097313572e-06	7.7972948143e-06
0.000	1.0	-1378.0	9.8746491335e-06	9.7741081837e-06	7.5406902018e-06
0.000	2.0	-1378.0	8.4123918008e-06	8.3685402422e-06	7.1308653617e-06
0.000	3.0	-1378.0	8.8771555795e-06	8.2193892594e-06	7.3807585569e-06
0.000	-3.0	-1377.0	9.5214847311e-06	9.285124856e-06	7.7198993218e-06
0.000	-2.0	-1377.0	9.5873301601e-06	8.9108595397e-06	7.8832937724e-06
0.000	-1.0	-1377.0	9.6141787057e-06	9.3031845981e-06	7.9700781092e-06
0.000	0.0	-1377.0	8.6548194311e-06	8.8464206935e-06	8.3624818238e-06
0.000	1.0	-1377.0	9.7460133309e-06	8.8805725793e-06	8.1754546167e-06
0.000	2.0	-1377.0	9.2583905498e-06	8.7349000294e-06	6.5892397108e-06
0.000	3.0	-1377.0	9.4465460196e-06	8.8169067181e-06	7.1636727684e-06
0.000	-3.0	-1376.0	9.5633929026e-06	9.1532606303e-06	7.7704848443e-06
0.000	-2.0	-1376.0	9.4434909643e-06	8.3132015383e-06	8.1543564912e-06
0.000	-1.0	-1376.0	9.6892611845e-06	9.5048282941e-06	7.3147153553e-06
0.000	0.0	-1376.0	8.8234584884e-06	8.7701059857e-06	8.1571053163e-06
0.000	1.0	-1376.0	9.8002854913e-06	9.1127843213e-06	7.9489799837e-06
0.000	2.0	-1376.0	9.4100291223e-06	9.0714647557e-06	7.3871843819e-06
0.000	3.0	-1376.0	9.6292383316e-06	8.7850386518e-06	7.0623589272e-06
0.000	-3.0	-1375.0	9.0956459523e-06	9.0832000745e-06	7.9106749268e-06
0.000	-2.0	-1375.0	9.6828635391e-06	8.1165471095e-06	7.8412403176e-06
0.000	-1.0	-1375.0	9.5568514899e-06	9.5424586127e-06	7.6815228668e-06
0.000	0.0	-1375.0	8.7906435994e-06	8.6695476553e-06	7.9312732659e-06
0.000	1.0	-1375.0	9.8237914468e-06	9.4436570666e-06	7.6513214892e-06
0.000	2.0	-1375.0	9.2423964363e-06	8.9252300349e-06	7.5059907467e-06
0.000	3.0	-1375.0	9.2943323778e-06	8.1195336427e-06	7.3362418691e-06
0.000	-3.0	-1374.0	9.8481600063e-06	8.8457179798e-06	7.2288591933e-06
0.000	-2.0	-1374.0	9.7615042588e-06	8.5706758378e-06	8.434379666e-06
0.000	-1.0	-1374.0	9.7043926941e-06	1.0041104254e-05	8.0239122433e-06
0.000	0.0	-1374.0	8.8054156907e-06	9.0427237654e-06	7.7465664956e-06
0.000	1.0	-1374.0	9.5900257972e-06	9.0533347423e-06	7.4133517694e-06
0.000	2.0	-1374.0	9.3302023222e-06	8.2747279633e-06	6.8746891377e-06
0.000	3.0	-1374.0	8.6104312734e-06	8.2544546731e-06	7.27084125e-06
0.000	-3.0	-1373.0	9.931616931e-06	8.7846170236e-06	6.9786804059e-06
0.000	-2.0	-1373.0	9.4374527371e-06	8.6789991546e-06	8.4189219869e-06
0.000	-1.0	-1373.0	9.5457095232e-06	9.3174848219e-06	7.9903908561e-06
0.000	0.0	-1373.0	9.638978567e-06	8.4361061644e-06	7.6213343058e-06
0.000	1.0	-1373.0	9.6022460188e-06	9.2241644426e-06	7.5832434431e-06
0.000	2.0	-1373.0	9.4046378481e-06	8.515337134e-06	7.151749293e-06
0.000	3.0	-1373.0	9.2488659653e-06	8.351042671e-06	7.2915823852e-06
0.000	-3.0	-1372.0	9.6982825833e-06	9.089173141e-06	7.4259892252e-06
0.000	-2.0	-1372.0	9.8031967794e-06	8.8023254088e-06	8.6601403184e-06
0.000	-1.0	-1372.0	9.24581091e-06	9.0070259095e-06	7.7699136599e-06
0.000	0.0	-1372.0	8.9881080028e-06	8.7109374922e-06	8.2350005952e-06
0.000	1.0	-1372.0	9.8598770422e-06	8.82829068e-06	7.499921912e-06
0.000	2.0	-1372.0	9.6861342454e-06	8.4185383219e-06	7.2467087072e-06
0.000	3.0	-1372.0	9.3777893026e-06	8.9368248109e-06	7.2942598123e-06
0.000	-3.0	-1371.0	9.6951556443e-06	9.2879708465e-06	6.6544261357e-06
0.000	-2.0	-1371.0	9.5335611854e-06	8.7731627903e-06	8.3684792605e-06
0.000	-1.0	-1371.0	8.9131692913e-06	9.5253123985e-06	7.5177000279e-06
0.000	0.0	-1371.0	8.8444125742e-06	9.3060305886e-06	8.2225059354e-06
0.000	1.0	-1371.0	9.4101728896e-06	9.0888920555e-06	7.4728977479e-06
0.000	2.0	-1371.0	9.548477044e-06	8.3130609956e-06	7.225967572e-06
0.000	3.0	-1371.0	9.1318034313e-06	9.2122183097e-06	7.5744257832e-06
0.000	-3.0	-1370.0	9.6050854232e-06	9.1274359019e-06	7.297722618e-06
0.000	-2.0	-1370.0	9.4582630556e-06	8.5619270523e-06	8.4285250254e-06
0.000	-1.0	-1370.0	9.2607986522e-06	9.2967196321e-06	7.875047297e-06
0.000	0.0	-1370.0	8.8591846655e-06	8.9689036913e-06	8.3624104257e-06
0.000	1.0	-1370.0	9.9022883993e-06	9.3262336074e-06	7.6842002939e-06
0.000	2.0	-1370.0	9.6563025281e-06	8.7435082722e-06	7.2202557275e-06
0.000	3.0	-1370.0	9.2848077934e-06	8.6962859116e-06	6.9374123297e-06
0.000	-3.0	-1369.0	9.0508264927e-06	8.3742322231e-06	6.8361698866e-06
0.000	-2.0	-1369.0	9.7159659627e-06	8.8080173898e-06	8.1360071909e-06
0.000	-1.0	-1369.0	9.245379608e-06	9.2294347954e-06	7.9039635096e-06
0.000	0.0	-1369.0	9.0632623652e-06	9.2207562812e-06	8.4074268999e-06
0.000	1.0	-1369.0	9.9530023187e-06	8.9775119341e-06	7.8988228496e-06
0.000	2.0	-1369.0	9.5782368776e-06	8.8280798659e-06	7.0741396064e-06
0.000	3.0	-1369.0	9.5901695645e-06	8.9105784542e-06	6.7109376968e-06
0.000	-3.0	-1368.0	8.9372503161e-06	9.0129287046e-06	6.744459084e-06
0.000	-2.0	-1368.0	1.0016080227e-05	8.6324092363e-06	8.3684792605e-06
0.000	-1.0	-1368.0	9.8335316822e-06	9.7332805178e-06	8.1873066939e-06
0.000	0.0	-1368.0	9.2578873642e-06	9.2181211048e-06	7.9546918282e-06
0.000	1.0	-1368.0	9.6047260049e-06	8.7727411621e-06	7.6870919152e-06
0.000	2.0	-1368.0	9.4947080692e-06	9.007306995e-06	7.5570046576e-06
0.000	3.0	-1368.0	9.3083856326e-06	8.8225986991e-06	7.6248685096e-06
0.000	-3.0	-1367.0	9.0663174206e-06	9.2381133095e-06	6.4668991423e-06
0.000	-2.0	-1367.0	9.3348747599e-06	8.3364613618e-06	8.2285747702e-06
0.000	-1.0	-1367.0	9.7789719873e-06	9.5957945825e-06	7.6688140129e-06
0.000	0.0	-1367.0	9.3925613939e-06	8.8632155509e-06	8.0029569139e-06
0.000	1.0	-1367.0	1.0276478771e-05	9.080354084e-06	7.9193497906e-06
0.000	2.0	-1367.0	9.4017265601e-06	9.1038247216e-06	7.4106743423e-06
0.000	3.0	-1367.0	9.2278399959e-06	8.9570981011e-06	7.2946168026e-06
0.000	-3.0	-1366.0	8.9193512857e-06	8.9277949399e-06	6.964722086e-06
0.000	-2.0	-1366.0	9.934959521e-06	8.1370312139e-06	8.2967956125e-06
0.000	-1.0	-1366.0	9.395472682e-06	9.0413886094e-06	8.1816662475e-06
0.000	0.0	-1366.0	9.1860755917e-06	8.833982661e-06	7.8001864355e-06
0.000	1.0	-1366.0	9.8714503108e-06	9.2794328751e-06	7.9310590717e-06
0.000	2.0	-1366.0	9.3472387487e-06	8.8457882512e-06	6.7852987719e-06
0.000	3.0	-1366.0	9.7463008656e-06	9.2036100669e-06	6.958367659e-06
0.000	-3.0	-1365.0	9.1382010767e-06	9.0892434123e-06	6.9616876686e-06
0.000	-2.0	-1365.0	1.0168725171e-05	8.7555246765e-06	8.8268547786e-06
0.000	-1.0	-1365.0	8.9793741385e-06	9.7307156128e-06	7.8946460633e-06
0.000	0.0	-1365.0	8.5867096669e-06	8.9692550481e-06	7.4309156911e-06
0.000	1.0	-1365.0	9.7341525277e-06	8.8840510121e-06	7.9847504097e-06
0.000	2.0	-1365.0	9.4191942885e-06	8.8664831696e-06	6.8600882353e-06
0.000	3.0	-1365.0	9.7040332758e-06	9.2206860098e-06	6.9612592803e-06
0.000	-3.0	-1364.0	9.296381062e-06	9.5812132733e-06	6.6127296711e-06
0.000	-2.0	-1364.0	9.5481176257e-06	8.9721010386e-06	8.805613857e-06
0.000	-1.0	-1364.0	9.4940611163e-06	8.9859093628e-06	8.6308671155e-06
0.000	0.0	-1364.0	8.7395702617e-06	9.1213222927e-06	7.7408546512e-06
0.000	1.0	-1364.0	1.0075815545e-05	8.9544629248e-06	7.6360066063e-06
0.000	2.0	-1364.0	9.4915811302e-06	9.30610086e-06	7.4166717789e-06
0.000	3.0	-1364.0	9.8448892999e-06	9.2321402431e-06	6.7708406656e-06
0.000	-3.0	-1363.0	9.71945232e-06	9.3377581121e-06	6.6908391441e-06
0.000	-2.0	-1363.0	8.9430010085e-06	8.6171954847e-06	9.1540720684e-06
0.000	-1.0	-1363.0	1.0261634796e-05	9.0805648981e-06	7.9606892649e-06
0.000	0.0	-1363.0	8.832120469e-06	9.0595888942e-06	8.6631747357e-06
0.000	1.0	-1363.0	1.0233851763e-05	9.0129287046e-06	8.3598757948e-06
0.000	2.0	-1363.0	9.7703100067e-06	9.0361182567e-06	7.4669717092e-06
0.000	3.0	-1363.0	9.9144367372e-06	9.1011192738e-06	7.1221190999e-06
0.000	-3.0	-1362.0	9.4347571e-06	8.8755130406e-06	6.4021411057e-06
0.000	-2.0	-1362.0	9.2461703282e-06	9.0982732834e-06	8.9518727743e-06
0.000	-1.0	-1362.0	9.1823016998e-06	8.8843320976e-06	7.8028638626e-06
0.000	0.0	-1362.0	8.8623834882e-06	9.0128584332e-06	8.6629605416e-06
0.000	1.0	-1362.0	1.0189247954e-05	8.948419587e-06	7.9041063057e-06
0.000	2.0	-1362.0	9.7551784971e-06	9.1388198638e-06	7.345059529e-06
0.000	3.0	-1362.0	9.4372370862e-06	8.6351849554e-06	6.9909608715e-06
0.000	-3.0	-1361.0	9.2725875719e-06	8.6729558168e-06	6.3393465157e-06
0.000	-2.0	-1361.0	9.6383316141e-06	8.6145603084e-06	8.3202141748e-06
0.000	-1.0	-1361.0	9.6081404786e-06	8.6267172554e-06	8.1187288614e-06
0.000	0.0	-1361.0	9.3662879176e-06	9.1595147823e-06	8.5262332647e-06
0.000	1.0	-1361.0	9.8478724716e-06	8.8077363043e-06	7.7826939118e-06
0.000	2.0	-1361.0	9.6915255196e-06	8.664347574e-06	7.1190846825e-06
0.000	3.0	-1361.0	9.4490978894e-06	8.3421533427e-06	7.1844139036e-06
0.000	-3.0	-1360.0	9.4494573077e-06	9.1829854198e-06	6.9523702223e-06
0.000	-2.0	-1360.0	9.9256505875e-06	8.5270724528e-06	8.4189933849e-06
0.000	-1.0	-1360.0	1.0253188466e-05	7.9609311608e-06	8.3325660384e-06
0.000	0.0	-1360.0	9.1948094559e-06	9.4084511103e-06	8.2549563518e-06
0.000	1.0	-1360.0	1.0318746361e-05	9.0631375984e-06	7.6250113057e-06
0.000	2.0	-1360.0	1.0102304672e-05	8.9782146478e-06	7.0389403649e-06
0.000	3.0	-1360.0	9.6023179024e-06	8.9602251771e-06	7.3306728208e-06
